adult;budget;id;original_language;original_title;popularity;production_companies_id;production_companies_logo_path;production_companies_name;production_companies_origin_country;revenue;runtime;status;vote_average;vote_count
False;0;521509;en;Extremity;3.083;13773.0;;Alberta Filmworks;;0;103;Released;5.0;13
False;0;521509;en;Extremity;3.083;104000.0;;Actra;;0;103;Released;5.0;13
False;0;565926;en;A Christmas in Royal Fashion;5.106;7119.0;/2aFVtrHVcqGOq1qwYlPZ7VQ67Oi.png;Hybrid;US;0;90;Released;5.9;7
False;0;544295;en;D.L. Hughley: Contrarian;2.343;49261.0;/76fTTVFWNkXxSfy6kOviJ1OtFDT.png;Comedy Dynamics;US;0;58;Released;5.8;6
False;0;502609;en;Above & Beyond: Giving Up the Day Job;2.23;30601.0;;Archer's Mark;;0;98;Released;10.0;1
False;0;502609;en;Above & Beyond: Giving Up the Day Job;2.23;96775.0;;Scheme Engine;US;0;98;Released;10.0;1
False;0;500869;en;Viper Club;3.937;33553.0;/npwuI3YNPO1ot74MkRyo0AvSFuo.png;Marakesh Films;;0;109;Released;6.3;10
False;0;500869;en;Viper Club;3.937;109057.0;/tgKgEPgNaYqxbZ8oL7gyGaqXC2t.png;CounterNarrative Films;US;0;109;Released;6.3;10
False;1000000;401732;en;Delirium;3.359;3312.0;;Martini Films;;0;86;Released;4.2;20
False;0;490039;pt;Benzinho;2.789;53766.0;;Mutante Cine;;0;95;Released;8.1;32
False;0;490039;pt;Benzinho;2.789;22916.0;;TV Zero;BR;0;95;Released;8.1;32
False;0;553252;en;Darrow & Darrow: Body of Evidence;1.674;50076.0;/30Hod1MRxLkCG8PoPrWt7eRZcB3.png;Side Street Post;CA;0;;Released;6.0;2
False;0;508422;ja;ペンギン・ハイウェイ;3.404;20556.0;/vtDnd97vIv35YpJzQ5k2H4LP0uv.png;Studio Colorido;JP;0;118;Released;7.6;41
False;0;508422;ja;ペンギン・ハイウェイ;3.404;13845.0;;Kadokawa;;0;118;Released;7.6;41
False;0;508422;ja;ペンギン・ハイウェイ;3.404;71963.0;/8YTVwpqHtS42dlG6F2mZ8m5IDI4.png;Toho Animation;JP;0;118;Released;7.6;41
False;0;479316;en;Summertime;1.553;60919.0;;Marlboro Road Gang Productions;;0;124;Released;0.0;0
